country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,shortage_start,estimated_end,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Candemox 8 mg,,,100,599317,C09CA06,2026-07-21,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.556863,48402
FI,Finland,FIMEA,Arcoxia 30 mg,,,98,161753,M01AH05,2026-09-11,2026-09-30,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.556899,85766
FI,Finland,FIMEA,Montelukast Ratiopharm 10 mg,,,98,501950,R03DC03,2026-09-08,2026-09-28,shortage,Teva GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.556935,52051
FI,Finland,FIMEA,Carboplatin Accord 10 mg/ml,,,15 ml,106217,L01XA02,2026-05-17,2026-10-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.556972,39993
FI,Finland,FIMEA,Amloratio 5 mg,,,250,176455,C08CA01,2026-06-24,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557007,123315
FI,Finland,FIMEA,Losatrix 50 mg,,,30,041211,C09CA01,2026-09-07,2026-10-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557050,41890
FI,Finland,FIMEA,Losatrix 50 mg,,,100,198582,C09CA01,2026-09-10,2026-10-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557087,41890
FI,Finland,FIMEA,Losatrix 50 mg,,,250,047676,C09CA01,2026-09-09,2026-11-02,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557125,41890
FI,Finland,FIMEA,Mycophenolate Mofetil Accord 500 mg,,,50,430600,L04AA06,2026-09-04,2026-11-06,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.557163,44369
FI,Finland,FIMEA,Moxalole,,,20,133530,A06AD65,2026-04-29,2026-12-01,shortage,Cooper Consumer Health B.V.,"Lisätietoja antaa: Oy Conaxess Trade Finland Ab, Hilkka Ylinärä, +46 70 170 49 03, hilkka.ylinara@conaxesstrade.com",2026-09-21T13:18:24.557201,46949
FI,Finland,FIMEA,Fluvastatin Viatris 20 mg,,,2 x 49,430171,C10AA04,2025-09-18,2027-04-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.557243,39136
FI,Finland,FIMEA,Fluvastatin Viatris 40 mg,,,2 x 49,491272,C10AA04,2026-09-02,2027-06-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.557281,39144
FI,Finland,FIMEA,Myfenax 500 mg,,,50,055084,L04AA06,2026-09-18,2026-10-09,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557316,44369
FI,Finland,FIMEA,Seroquel Prolong 300 mg,,,100,119419,N05AH04,2025-11-08,2026-12-01,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.557352,84204
FI,Finland,FIMEA,Para-Tabs 1000 mg,,,15,163088,N02BE01,2026-09-02,2026-09-21,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.557389,81442
FI,Finland,FIMEA,Seroquel Prolong 200 mg,,,100,119385,N05AH04,2025-12-16,2026-12-01,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH, +358 800 416231, markus.klien@cheplapharm.com",2026-09-21T13:18:24.557424,84190
FI,Finland,FIMEA,Seroquel Prolong 50 mg,,,10,027933,N05AH04,2025-12-20,2026-12-01,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH / Abcur AB, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.557460,84182
FI,Finland,FIMEA,Bisoprolol Ratiopharm 2.5 mg,,,100,079745,C07AB07,2026-09-15,2026-12-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557495,71323
FI,Finland,FIMEA,Valdoxan 25 mg,,,98,032534,N06AX22,2026-05-12,2026-12-31,shortage,Les Laboratoires Servier,"Lisätietoja antaa: Servier Finland Oy, +358 40 901 2978, info.finland@servier.com",2026-09-21T13:18:24.557532,90824
FI,Finland,FIMEA,Gabrion 300 mg,,,50,017409,N02BF01,2026-09-28,2026-10-12,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.557567,52825
FI,Finland,FIMEA,Mercilon,,,3 x 21,574673,G03AA09,2026-07-06,2026-12-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.557602,30414
FI,Finland,FIMEA,Gabapentin Actavis 300 mg,,,50,023380,N02BF01,2026-03-06,2026-10-15,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.557637,52825
FI,Finland,FIMEA,Gabapentin Actavis 300 mg,,,100,023367,N02BF01,2026-01-16,2026-10-15,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.557673,52825
FI,Finland,FIMEA,Gabapentin Actavis 400 mg,,,100,023303,N02BF01,2026-05-29,2026-10-30,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557709,52833
FI,Finland,FIMEA,Lyrica 25 mg,,,200,067194,N02BF02,2026-09-22,2026-10-11,shortage,Upjohn EESV,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.557744,75698
FI,Finland,FIMEA,Tramadol Retard Sandoz 150 mg,,,20,370655,N02AX02,2026-01-09,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.557780,50458
FI,Finland,FIMEA,Tramadol Retard Sandoz 150 mg,,,100,448432,N02AX02,2026-01-23,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.557816,50458
FI,Finland,FIMEA,Zyban 150 mg,,,100,481176,N06AX12,2026-10-01,2026-10-19,shortage,GlaxoSmithKline Oy,"Lisätietoja antaa: GlaxoSmithKline Oy, Anu Aallos, +358 10 30 30 30, Anu.n.aallos@gsk.com",2026-09-21T13:18:24.557852,82872
FI,Finland,FIMEA,Alizin 30 mg/ml,,,10 ml,019308,G03XB90,2026-08-19,2026-10-27,shortage,Virbac,"Lisätietoja antaa: Biofarm Oy, Mikko Koivu, +358500817609, mikko.koivu@biofarm.fi",2026-09-21T13:18:24.557887,
FI,Finland,FIMEA,Pravastatin Ratiopharm 20 mg,,,100,452354,C10AA03,2026-08-20,2026-10-19,shortage,Sandoz A/S,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.557924,31089
FI,Finland,FIMEA,Pravastatin Ratiopharm 20 mg,,,30,047922,C10AA03,2026-02-18,2026-09-30,shortage,Sandoz A/S,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.557960,31089
FI,Finland,FIMEA,Arixtra 1.5 mg / 0.3 ml,,,10 x 0.3 ml,117836,B01AX05,2026-08-08,2026-09-25,shortage,Viatris Healthcare Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.557995,86444
FI,Finland,FIMEA,Reminyl 24 mg,,,84,017809,N06DA04,2026-05-01,2026-09-30,shortage,Essential Pharma Ltd,"Lisätietoja antaa: Essential Pharma Ltd., John Scicluna, +44 1784 577 017, john.scicluna@essentialpharmagroup.com",2026-09-21T13:18:24.558030,76783
FI,Finland,FIMEA,Reminyl 16 mg,,,28,017762,N06DA04,2026-09-01,2027-03-01,shortage,Essential Pharma Ltd,"Lisätietoja antaa: Essential Pharma Ltd., John Scicluna, +44 1784 577 017, john.scicluna@essentialpharmagroup.com",2026-09-21T13:18:24.558069,76775
FI,Finland,FIMEA,Convenia 80 mg/ml,,,4 ml,093144,J01DD91,2026-07-27,2026-10-24,shortage,Zoetis Belgium,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 7885 3211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.558106,
FI,Finland,FIMEA,Sertralin Hexal 100 mg,,,100,471693,N06AB06,2026-08-18,2026-10-21,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.558143,39411
FI,Finland,FIMEA,Topiramat ratiopharm 50 mg,,,60,036560,N03AX11,2026-07-08,2027-03-16,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.558178,43982
FI,Finland,FIMEA,Propolipid 20 mg/ml,,,10 x 50 ml,573111,N01AX10,2026-09-10,2026-09-30,shortage,Fresenius Kabi AB,"Lisätietoja antaa: Fresenius Kabi Ab, sivuliike Suomessa, Fresenius Kabi, +35894281550, asiakaspalvelu@fresenius-kabi.com",2026-09-21T13:18:24.558213,81299
FI,Finland,FIMEA,Konact 20 mg/g,,,60 ml,035087,D01AC08,2025-01-31,2026-12-30,shortage,SanoSwiss UAB,"Lisätietoja antaa: UAB SanoSwiss, Jovita Paliliunaite, +370 695 02569, jovita.paliliunaite@sanoswiss.com",2026-09-21T13:18:24.558248,80349
FI,Finland,FIMEA,Konact 20 mg/g,,,120 ml,035096,D01AC08,2025-01-31,2026-12-30,shortage,SanoSwiss UAB,"Lisätietoja antaa: UAB SanoSwiss, Jovita Paliliunaite, +370 695 02569, jovita.paliliunaite@sanoswiss.com",2026-09-21T13:18:24.558284,80349
FI,Finland,FIMEA,Risperidon Orion 1 mg,,,100,143527,N05AX08,2026-09-14,2026-10-05,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.558319,37710
FI,Finland,FIMEA,Fosavance 70 mg / 2800 IU,,,12,025306,M05BB03,2026-07-06,2026-10-18,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.558356,122424
FI,Finland,FIMEA,Ketovet vet 160 mg/g,,,20 x 15 g,045778,M01AE03,2026-09-14,2026-10-14,shortage,Provivo Oy,"Lisätietoja antaa: Vetcare Oy, Anna Hietikko, +358400114783, anna.hietikko@vetcare.fi",2026-09-21T13:18:24.558392,79073
FI,Finland,FIMEA,Wilfactin 100 IU/ml,,,1000 IU +10 ml,073233,B02BD10,2026-07-27,2027-01-31,shortage,LFB Biomedicaments,"Lisätietoja antaa: Prothya Biosolutions Finland Oy, Päivi Talvitie, +358409022277, paivi.talvitie@prothya.fi",2026-09-21T13:18:24.558429,94153
FI,Finland,FIMEA,Enalapril Krka 5 mg,,,30,023716,C09AA02,2026-02-05,2027-05-06,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.558466,23698
FI,Finland,FIMEA,Enalapril Krka 5 mg,,,100 x 1,023738,C09AA02,2025-10-24,2027-06-05,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.558503,23698
FI,Finland,FIMEA,Enalapril Krka 10 mg,,,30,023710,C09AA02,2025-06-03,2027-05-06,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.558540,21083
FI,Finland,FIMEA,Enalapril Krka 10 mg,,,100 x 1,023641,C09AA02,2025-04-25,2027-05-06,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.558576,21083
FI,Finland,FIMEA,Enalapril Krka 20 mg,,,100 x 1,023649,C09AA02,2025-05-30,2027-05-06,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.558613,21075
FI,Finland,FIMEA,Nifedipin Alternova 60 mg,,,100,101047,C08CA05,2025-11-01,2026-09-23,shortage,Alternova A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.558649,33707
FI,Finland,FIMEA,Nifedipin Alternova 30 mg,,,100,101070,C08CA05,2025-11-01,2026-09-23,shortage,Alternova A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.558686,
FI,Finland,FIMEA,Zopitin 7.5 mg,,,10,028988,N05CF01,2026-09-09,2027-01-02,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.558722,24732
FI,Finland,FIMEA,Coversyl Novum 10 mg,,,30,020918,C09AA04,2026-09-04,2026-10-16,shortage,Les Laboratoires Servier,"Lisätietoja antaa: Servier Finland Oy, +358 40 901 2978, info.finland@servier.com",2026-09-21T13:18:24.558758,85170
FI,Finland,FIMEA,Tamsulogen 0.4 mg,,,100,579325,G04CA02,2026-06-08,2026-11-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.558793,41068
FI,Finland,FIMEA,Alendronat Viatris 70 mg,,,4,384561,M05BA04,2026-02-27,2027-02-12,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.558828,122416
FI,Finland,FIMEA,Enalapril Vitabalans 20 mg,,,30,088324,C09AA02,2026-09-09,2026-11-03,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.558864,21075
FI,Finland,FIMEA,Enalapril Vitabalans 20 mg,,,100,088333,C09AA02,2026-09-09,2026-11-03,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.558899,21075
FI,Finland,FIMEA,Isotretinoin Orion 20 mg,,,30,052745,D10BA01,2026-02-09,2027-03-08,shortage,Pharmathen S.A.,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.558934,69507
FI,Finland,FIMEA,Isotretinoin Orion 20 mg,,,100,025810,D10BA01,2026-01-19,2027-03-08,shortage,Pharmathen S.A.,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.558969,69507
FI,Finland,FIMEA,Sertralin ratiopharm 50 mg,,,30,502144,N06AB06,2026-07-17,2026-10-26,shortage,TEVA Sweden AB,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.559004,39403
FI,Finland,FIMEA,Sertralin ratiopharm 50 mg,,,100,081845,N06AB06,2025-07-30,2026-10-19,shortage,TEVA Sweden AB,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.559039,39403
FI,Finland,FIMEA,Valproat Sandoz 300 mg,,,100,417276,N03AG01,2026-03-05,2027-02-03,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.559074,29882
FI,Finland,FIMEA,Alfuzosin Hydrochlorid Ratiopharm 10 mg,,,30,050297,G04CA01,2026-08-05,2026-11-17,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.559110,54798
FI,Finland,FIMEA,Alfuzosin Hydrochlorid Ratiopharm 10 mg,,,90,050306,G04CA01,2026-10-02,2026-11-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.559145,54798
FI,Finland,FIMEA,Nexodal 0.4 mg/ml,,,10 x 1 ml,032476,V03AB15,2026-07-01,2026-09-30,shortage,Orpha-Devel Handels und Vertriebs GmbH,"Lisätietoja antaa: Navamedic, Krister Sagulin, +358400463201, krister.sagulin@navamedic.com",2026-09-21T13:18:24.559180,2429
FI,Finland,FIMEA,Palladon 50 mg/ml,,,5 x 1 ml,157227,N02AA03,2026-04-01,2026-12-31,shortage,Mundipharma Oy,"Lisätietoja antaa: Mundipharma Oy, Mundipharma Oy (Supply chain), +358985202065, nordics.supplychain@mundipharma.com",2026-09-21T13:18:24.559215,107077
FI,Finland,FIMEA,Kalcipos-D 500 mg / 10 mikrog,,,90,037001,,2026-06-29,2026-10-22,shortage,Cooper Consumer Health B.V.,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.559250,
FI,Finland,FIMEA,Rivastigmin Orion 3 mg,,,28,047612,N06DA03,2026-05-27,2027-03-22,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.559285,50172
FI,Finland,FIMEA,Naltrexon Accord 50 mg,,,28,597909,N07BB04,2026-06-29,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.559320,27863
FI,Finland,FIMEA,Carveratio 12.5 mg,,,100,464226,C07AG02,2026-04-01,2026-11-02,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.559358,74241
FI,Finland,FIMEA,Mozobil 20 mg/ml,,,1.2 ml,048505,L03AX16,2026-09-15,2026-09-22,shortage,Sanofi B.V.,"Lisätietoja antaa: Sanofi Oy, Oili Vitie, +358201200300, regulatory.finland@sanofi.com",2026-09-21T13:18:24.559402,131156
FI,Finland,FIMEA,Olanzapine Accord 2.5 mg,,,28,564819,N05AH03,2026-07-07,2027-01-31,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.559438,61271
FI,Finland,FIMEA,Targiniq 20 mg / 10 mg,,,28,033172,N02AA55,2026-09-22,2026-09-29,shortage,Mundipharma Oy,"Lisätietoja antaa: Mundipharma Oy, Mundipharma Oy (Supply chain), +358985202065, nordics.supplychain@mundipharma.com",2026-09-21T13:18:24.559483,88846
FI,Finland,FIMEA,Carveratio 6.25 mg,,,100,142615,C07AG02,2026-10-05,2026-11-23,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.559526,47864
FI,Finland,FIMEA,Olanzapine Accord 20 mg,,,28,042631,N05AH03,2026-08-31,2026-10-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.559561,69604
FI,Finland,FIMEA,Paclitaxel Accord 6 mg/ml,,,50 ml,074529,L01CD01,2026-07-28,2026-12-31,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.559609,56596
