country_code,country_name,source,medicine_name,brand_name,active_substance,generic_name,strength,package_size,dosage_form,presentation,package_ndc,product_ndc,application_number,route,therapeutic_category,pharmacologic_class,manufacturer,company_name,contact_info,status,update_type,shortage_start,shortage_reason,reason,estimated_end,discontinued_date,update_date,related_info,scraped_at,atc_code,prk
US,United States,FDA,Morphine Sulfate Injection,MITIGO,MORPHINE SULFATE,Morphine Sulfate Injection,,,Injection,"Mitigo, Injection, 500 mg/20 mL (NDC 66794-162-02)",66794-162-02,"66794-162, 66794-160",ANDA204393,"EPIDURAL, INTRATHECAL",Analgesia/Addiction,,"Piramal Critical Care, Inc.",Piramal Critical Care Inc.,800-414-1901,Current,Reverified,2017-10-31,,,,,2026-09-15,,2026-09-23T21:01:42.351947,A07DA52,127426
US,United States,FDA,Hydromorphone Hydrochloride Injection,HYDROMORPHONE HYDROCHLORIDE,HYDROMORPHONE HYDROCHLORIDE,Hydromorphone Hydrochloride Injection,,,Injection,"Hydromorphone Hydrochloride, Injection, 2 mg/1 mL (NDC 0641-6254-01)",0641-6254-01,0641-6254,NDA217812,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",Analgesia/Addiction,,Hikma Pharmaceuticals USA Inc.,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,Current,Reverified,2017-11-01,Demand increase for the drug,Demand increase for the drug,,,2026-09-18,Product temporarily on backorder.  Additional lots will be available in the September 2026 timeframe.,2026-09-23T21:01:42.351960,N02AA03,125822
US,United States,FDA,Dexmedetomidine Hydrochloride Injection,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,Dexmedetomidine Hydrochloride Injection,,,Injection,"Dexmedetomidine Hydrochloride, Injection, 4 ug/1 mL (NDC 43598-975-58)",43598-975-58,"43598-975, 43598-976",ANDA209307,INTRAVENOUS,Anesthesia,,Dr.Reddy's Laboratories Inc,Gland Pharma Limited,Distributed by DRL,Current,Reverified,2020-04-10,,,,,2026-07-22,Distributed by DRL,2026-09-23T21:01:42.351970,N05CM18,99791
US,United States,FDA,Ropivacaine Hydrochloride Injection,ROPIVACAINE HYDROCHLORIDE,ROPIVACAINE HYDROCHLORIDE,Ropivacaine Hydrochloride Injection,,,Injection,"Ropivacaine Hydrochloride, Injection, 5 mg/1 mL (NDC 25021-652-87)",25021-652-87,"25021-652, 25021-671",ANDA206166,"EPIDURAL, INFILTRATION",Anesthesia,,Sagent Pharmaceuticals,InfoRLife SA,Sagent: 866-625-1618,Current,Reverified,2018-03-27,,,,,2026-08-18,Marketed by Sagent Pharmaceuticals,2026-09-23T21:01:42.351987,N01BB09,43532
US,United States,FDA,Scopolamine Transdermal System,SCOPOLAMINE TRANSDERMAL SYSTEM,SCOPOLAMINE,Scopolamine Transdermal System,,,Transdermal System,"Scopolamine, Transdermal System, 1 mg (NDC 45802-580-46)",45802-580-46,45802-580,ANDA078830,TRANSDERMAL,"Gastroenterology, Neurology, Other",Anticholinergic [EPC],Padagis Israel Pharmaceuticals Ltd,Padagis US LLC,866-634-9120,To Be Discontinued,New,2025-11-03,,,,2025-11-03,2025-11-03,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.352003,A04AD01,18082
US,United States,FDA,Morphine Sulfate Injection,MORPHINE SULFATE,MORPHINE SULFATE,Morphine Sulfate Injection,,,Injection,"Morphine Sulfate, Injection, 2 mg/1 mL Syringes (NDC 0409-1890-01)",0409-1890-01,"0409-1890, 0409-1891, 0409-1892, 0409-1893, 0409-1894",NDA202515,INTRAVENOUS,Analgesia/Addiction,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Revised,2017-10-31,,,,,2026-09-11,,2026-09-23T21:01:42.352016,A07DA52,127426
US,United States,FDA,Morphine Sulfate Injection,MORPHINE SULFATE,MORPHINE SULFATE,Morphine Sulfate Injection,,,Injection,"Morphine Sulfate, Injection, 4 mg/1 mL Syringes (NDC 0409-1891-01)",0409-1891-01,"0409-1891, 0409-1890, 0409-1892, 0409-1893, 0409-1894",NDA202515,INTRAVENOUS,Analgesia/Addiction,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Reverified,2017-10-31,,,,,2026-09-11,,2026-09-23T21:01:42.352028,A07DA52,127426
US,United States,FDA,Ifosfamide Injection,IFEX,IFOSFAMIDE,Ifosfamide Injection,,,Injection,"IFEX, Injection, 3 g/60 mL (NDC 0338-3993-01)",0338-3993-01,"0338-3993, 0338-3991",NDA019763,INTRAVENOUS,"Oncology, Pediatric",Alkylating Drug [EPC],Baxter Healthcare Corporation,Baxter Healthcare,888-229-0001,Current,Reverified,2026-06-12,Requirements related to complying with good manufacturing practices,Requirements related to complying with good manufacturing practices,,,2026-09-17,Estimated recovery: October 2026,2026-09-23T21:01:42.352040,L01AA06,117439
US,United States,FDA,Dextrose Monohydrate 10% Injection,DEXTROSE,DEXTROSE MONOHYDRATE,Dextrose Monohydrate 10% Injection,,,Injection,"Dextrose 10% In Plastic Container, Injection, 100 mg/1 mL (NDC 63323-824-76)",63323-824-76,63323-824,ANDA209448,INTRAVENOUS,"Endocrinology/Metabolism, Gastroenterology, Other, Pediatric",,"Fresenius Kabi USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2022-03-01,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.352050,B05BA01,
US,United States,FDA,Azacitidine Injection,AZACITIDINE,AZACITIDINE,Azacitidine Injection,,,Injection,"Azacitidine, Injection, 100 mg (NDC 43598-305-62)",43598-305-62,43598-305,ANDA201537,"INTRAVENOUS, SUBCUTANEOUS",Oncology,Nucleoside Metabolic Inhibitor [EPC],Dr. Reddy's Laboratories Inc.,"Dr. Reddy's Laboratories, Inc.",866-732-3952,Current,Reverified,2020-12-18,,,,,2026-08-05,Available to existing customers,2026-09-23T21:01:42.352061,L01BC07,99600
US,United States,FDA,Sterile Water Irrigant,,,Sterile Water Irrigant,,,Irrigant,"Sterile Water In Plastic Container, Irrigant, 1 mL/1 mL (NDC 0990-6139-22)",0990-6139-22,,,,"Gastroenterology, Other, Pediatric",,Otsuka ICU Medical LLC,Otsuka ICU Medical LLC,1-866-829-9025 or ProductAvailability@icumed.com,Current,Reverified,2023-04-28,Discontinuation of the manufacture of the drug,Discontinuation of the manufacture of the drug,,,2026-09-16,"Product temporarily unavailable. Estimated recovery: TBD. This product is distributed by ICU Medical. For questions regarding this product, please contact ICU Medical.",2026-09-23T21:01:42.352073,,
US,United States,FDA,Oxaliplatin Injection,OXALIPLATIN,OXALIPLATIN,Oxaliplatin Injection,,,Injection,"Oxaliplatin, Injection, 5 mg/1 mL (NDC 25021-233-10)",25021-233-10,25021-233,ANDA203869,INTRAVENOUS,Oncology,Platinum-based Drug [EPC],Sagent Pharmaceuticals,"Jiangsu Hengrui Pharmaceuticals Co., Ltd.",Sagent Pharmaceuticals: 866-625-1618,To Be Discontinued,New,2026-06-29,,,,2026-06-29,2026-06-29,Marketed by Sagent Pharmaceuticals; Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.352087,L01XA03,99309
US,United States,FDA,Oxaliplatin Injection,OXALIPLATIN,OXALIPLATIN,Oxaliplatin Injection,,,Injection,"Oxaliplatin, Injection, 5 mg/1 mL (NDC 25021-233-20)",25021-233-20,25021-233,ANDA203869,INTRAVENOUS,Oncology,Platinum-based Drug [EPC],Sagent Pharmaceuticals,"Jiangsu Hengrui Pharmaceuticals Co., Ltd.",Sagent Pharmaceuticals: 866-625-1618,To Be Discontinued,New,2026-06-29,,,,2026-06-29,2026-06-29,Marketed by Sagent Pharmaceuticals; Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.352101,L01XA03,99309
US,United States,FDA,Ketorolac Tromethamine Injection,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,Ketorolac Tromethamine Injection,,,Injection,"Ketorolac Tromethamine, Injection, 30 mg/1 mL (NDC 72266-118-25)",72266-118-25,"72266-118, 72266-234, 72266-119",ANDA204216,"INTRAMUSCULAR, INTRAVENOUS",Analgesia/Addiction,,FOSUN PHARMA USA INC,Gland Pharma Limited,833-291-9645,Current,Reverified,2018-06-06,Demand increase for the drug,Demand increase for the drug,,,2026-07-22,"Distributed by Fosun Pharma USA, Inc.. To order, contact: 833-291-9645.",2026-09-23T21:01:42.352121,M01AB15,
US,United States,FDA,"Diclofenac Sodium Tablet, Delayed Release",DICLOFENAC SODIUM,DICLOFENAC SODIUM,"Diclofenac Sodium Tablet, Delayed Release",,,Tablet,"Diclofenac Sodium, Tablet, Delayed Release, 75 mg (NDC 0228-2551-06)",0228-2551-06,"0228-2551, 0228-2550",ANDA074514,ORAL,"Musculoskeletal, Rheumatology",,"Actavis Pharma, Inc.","Teva Pharmaceuticals USA, Inc.",800-545-8800,To Be Discontinued,New,2026-08-13,,,,2026-08-13,2026-08-13,A business decision was made to discontinue manufacture of the drug.,2026-09-23T21:01:42.352135,D11AX18,
US,United States,FDA,Sterile Water Injection,STERILE WATER,WATER,Sterile Water Injection,,,Injection,"Sterile Water, Injection, 1 mL/1 mL (NDC 0409-4887-10)",0409-4887-10,0409-4887,NDA018801,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",Other,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Reverified,2021-11-23,,,,,2026-09-09,,2026-09-23T21:01:42.352145,,
US,United States,FDA,Bumetanide Injection,BUMETANIDE,BUMETANIDE,Bumetanide Injection,,,Injection,"Bumetanide, Injection, 0.25 mg/1 mL (NDC 72205-102-07)",72205-102-07,"72205-102, 72205-101",ANDA215364,"INTRAMUSCULAR, INTRAVENOUS",Cardiovascular,Loop Diuretic [EPC],Novadoz Pharmaceuticals LLC,MSN Laboratories Private Limited,855-668-2369; customerservice@novadozpharma.com,Current,Reverified,2017-12-13,,,,,2026-09-16,,2026-09-23T21:01:42.352156,C03CA02,26360
US,United States,FDA,Penicillin G Benzathine Injection,LENTOCILIN,PENICILLIN G BENZATHINE,Penicillin G Benzathine Injection,,,Injection,"Lentocilin, Injection, 1200000 U/4 mL (NDC 84383-110-01)",84383-110-01,84383-110,,INTRAMUSCULAR,Anti-Infective,,"LABORATRIOS ATRAL, S.A.",Laboratorios Atral,Mark Cuban Cost Plus Drug Company: 682-428-8081,Current,Reverified,2023-04-26,,,,,2026-09-15,,2026-09-23T21:01:42.352167,J01CE01,
US,United States,FDA,Riboflavin 5-phosphate  Ophthalmic Solution,PHOTREXA CROSS-LINKING KIT,,Riboflavin 5-phosphate  Ophthalmic Solution,,,Ophthalmic Solution,"Photrexa Cross-linking Kit, Ophthalmic Solution, Kit (NDC 25357-025-03)",25357-025-03,25357-025,NDA203324,,Ophthalmology,,Glaukos Corporation,Glaukos Corporation,949-367-9600,To Be Discontinued,New,2026-01-20,,,,2026-01-20,2026-01-20,Discontinuing manufacture of the product as of July 2026.,2026-09-23T21:01:42.352182,,
US,United States,FDA,Lisdexamfetamine Dimesylate Capsule,,,Lisdexamfetamine Dimesylate Capsule,,,Capsule,"Lisdexamfetamine Dimesylate, Capsule, 60 mg (NDC 0406-5116-01)",0406-5116-01,,,,Psychiatry,,SpecGx LLC,SpecGx LLC,800-325-8888,Current,Reverified,2023-07-14,,,,,2026-08-20,,2026-09-23T21:01:42.352194,,
US,United States,FDA,Everolimus Tablet,EVEROLIMUS,EVEROLIMUS,Everolimus Tablet,,,Tablet,"Everolimus, Tablet, 5 mg (NDC 0093-7767-24)",0093-7767-24,"0093-7767, 0093-7766, 0093-7768, 0093-7769",ANDA210050,ORAL,Transplant,"Kinase Inhibitor [EPC], mTOR Inhibitor Immunosuppressant [EPC]","Teva Pharmaceuticals USA, Inc.","Teva Pharmaceuticals USA, Inc.",800-545-8800,To Be Discontinued,New,2026-03-02,,,,2026-03-02,2026-03-02,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.352209,L01EG02,
US,United States,FDA,"Cefotaxime Sodium Powder, for Solution",CEFOTAXIME,CEFOTAXIME SODIUM,"Cefotaxime Sodium Powder, for Solution",,,"Powder, For Solution","Cefotaxime Sodium, Powder, for Solution, 1 g (NDC 0143-9931-25)",0143-9931-25,"0143-9931, 0143-9933, 0143-9930",ANDA065072,"INTRAMUSCULAR, INTRAVENOUS","Anti-Infective, Pediatric",,Hikma Pharmaceuticals USA Inc.,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,Current,Reverified,2015-02-17,Demand increase for the drug,Demand increase for the drug,,,2026-09-18,Estimated recovery: TBD,2026-09-23T21:01:42.352221,J01DD01,37168
US,United States,FDA,Clonazepam Tablet,KLONOPIN,CLONAZEPAM,Clonazepam Tablet,,,Tablet,"Klonopin, Tablet, 1 mg (NDC 61269-610-10)",61269-610-10,"61269-610, 61269-605, 61269-620",NDA017533,ORAL,"Neurology, Pediatric, Psychiatry",Benzodiazepine [EPC],"H2-Pharma, LLC",Cheplapharm Arzneimittel GmbH,orders@h2-pharma.com,Current,Reverified,2023-03-10,,,,,2026-09-16,Marketed by H2-Pharma,2026-09-23T21:01:42.352231,N03AE01,
US,United States,FDA,Ropivacaine Hydrochloride Injection,ROPIVACAINE HYDROCHLORIDE,ROPIVACAINE HYDROCHLORIDE,Ropivacaine Hydrochloride Injection,,,Injection,"Ropivacaine Hydrochloride, Injection, 7.5 mg/1 mL (NDC 55150-199-20)",55150-199-20,"55150-199, 55150-195, 55150-196, 55150-197, 55150-198, 55150-200, 55150-201",ANDA205612,"EPIDURAL, PERINEURAL",Anesthesia,,Eugia US LLC,Eugia US LLC,888-238-7880,Current,Reverified,2018-03-23,Demand increase for the drug,Demand increase for the drug,,,2026-09-17,On backorder. Recovery: TBD. Check wholesalers for inventory,2026-09-23T21:01:42.352244,N01BB09,43532
US,United States,FDA,Phenobarbital Tablet,PHENOBARBITAL,PHENOBARBITAL,Phenobarbital Tablet,,,Tablet,"Phenobarbital, Tablet, 32.4 mg (NDC 0603-5166-32)",0603-5166-32,"0603-5166, 0603-5165, 0603-5167, 0603-5168",,ORAL,"Analgesia/Addiction, Neurology, Other",,"Par Health USA, LLC","Endo Pharmaceuticals, Inc.",800-828-9393,To Be Discontinued,New,2025-10-31,,,,2025-10-31,2025-10-31,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.352263,N03AA02,
US,United States,FDA,Lidocaine Hydrochloride Injection,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,Lidocaine Hydrochloride Injection,,,Injection,"Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 55150-162-05)",55150-162-05,"55150-162, 55150-161, 55150-163, 55150-164, 55150-165",ANDA203082,"EPIDURAL, INFILTRATION, INTRACAUDAL, PERINEURAL",Anesthesia,,Eugia US LLC,Eugia US LLC,888-238-7880,Current,Reverified,2018-02-20,,,,,2026-09-17,Check wholesalers for inventory,2026-09-23T21:01:42.352274,C01BB01,
US,United States,FDA,Emtricitabine Oral Solution,EMTRIVA,EMTRICITABINE,Emtricitabine Oral Solution,,,Oral Solution,"Emtriva, Oral Solution, 10 mg/1 mL (NDC 61958-0602-1)",61958-0602-1,"61958-0602, 61958-0601",NDA021896,ORAL,Anti-Infective,Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],"Gilead Sciences, Inc.","Gilead Sciences, Inc.",800-445-3235,To Be Discontinued,New,2026-06-17,,,,2026-06-17,2026-06-17,Product expected to be available until March 2027,2026-09-23T21:01:42.352287,J05AF09,
US,United States,FDA,"Bendamustine Hydrochloride Injection, Solution",TREANDA,BENDAMUSTINE HYDROCHLORIDE,"Bendamustine Hydrochloride Injection, Solution",,,Injection,"Treanda, Injection, Solution, 25 mg/5 mL, 1 vial, Single-Dose in 1 carton (NDC 63459-390-08)",63459-390-08,"63459-390, 63459-395, 63459-396, 63459-391",NDA022249,INTRAVENOUS,Oncology,,"Cephalon, LLC","Cephalon, LLC (a wholly owned subsidiary of Teva Pharmaceutical Industries, Ltd.)",(610) 344-0200,To Be Discontinued,New,2026-07-23,,,,2026-07-23,2026-07-23,A business decision has been made to discontinue manufacture of the drug.,2026-09-23T21:01:42.352301,L01AA09,120790
US,United States,FDA,"Bupivacaine Hydrochloride, Epinephrine Bitartrate Injection",SENSORCAINE MPF,"BUPIVACAINE HYDROCHLORIDE, EPINEPHRINE BITARTRATE","Bupivacaine Hydrochloride, Epinephrine Bitartrate Injection",,,Injection,"Sensorcaine, Injection, 5 mg/1 mL; .005 mg/1 mL (NDC 63323-462-17)",63323-462-17,"63323-462, 63323-464, 63323-466, 63323-465, 63323-467, 63323-460",NDA018304,"EPIDURAL, INFILTRATION, INTRACAUDAL, PERINEURAL",Anesthesia,,"Fresenius Kabi USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2018-02-20,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.352313,,
US,United States,FDA,Quinapril Hydrochloride Tablet,QUINAPRIL,QUINAPRIL HYDROCHLORIDE,Quinapril Hydrochloride Tablet,,,Tablet,"Quinapril Hydrochloride, Tablet, 5 mg (NDC 43547-410-09)",43547-410-09,"43547-410, 43547-411, 43547-412, 43547-413",ANDA205823,ORAL,Cardiovascular,,"Solco Healthcare US, LLC","Solco Healthcare US, LLC",866-931-9829,Current,Reverified,2023-01-19,Shortage of an active ingredient,Shortage of an active ingredient,,,2026-06-29,Not available. Long-term backorder for all NDCs. No estimated release date at this time.,2026-09-23T21:01:42.352325,C09AA06,
US,United States,FDA,Quinapril Hydrochloride Tablet,QUINAPRIL,QUINAPRIL HYDROCHLORIDE,Quinapril Hydrochloride Tablet,,,Tablet,"Quinapril Hydrochloride, Tablet, 10 mg (NDC 43547-411-09)",43547-411-09,"43547-411, 43547-410, 43547-412, 43547-413",ANDA205823,ORAL,Cardiovascular,,"Solco Healthcare US, LLC","Solco Healthcare US, LLC",866-931-9829,Current,Reverified,2023-01-19,Shortage of an active ingredient,Shortage of an active ingredient,,,2026-06-29,Not available. Long-term backorder for all NDCs. No estimated release date at this time.,2026-09-23T21:01:42.352336,C09AA06,
US,United States,FDA,Lidocaine Hydrochloride Injection,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,Lidocaine Hydrochloride Injection,,,Injection,"Lidocaine Hydrochloride Preservative Free, Injection, 50 mg/5 mL (1%; 10 mg/mL) (NDC 0409-4713-02)",0409-4713-02,"0409-4713, 0409-4278, 0409-4279, 0409-4776, 0409-4282, 0409-4277, 0409-4276, 0409-4275",ANDA080408,"EPIDURAL, INFILTRATION, INTRACAUDAL, PERINEURAL","Anesthesia, Pediatric",,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Reverified,2012-02-22,,,,,2026-09-09,,2026-09-23T21:01:42.352346,C01BB01,
US,United States,FDA,Etomidate Injection,ETOMIDATE,ETOMIDATE,Etomidate Injection,,,Injection,"Etomidate, Injection, 2mg/1 mL (NDC 65219-445-10)",65219-445-10,"65219-445, 65219-447",ANDA215028,INTRAVENOUS,Anesthesia,General Anesthetic [EPC],"Fresenius Kabi USA, LLC","Caplin Steriles, Ltd.",800-551-7176,Current,Revised,2022-10-05,,,,,2026-06-16,Check wholesalers for inventory; Marketed by Fresenius Kabi,2026-09-23T21:01:42.352359,N01AX07,45373
US,United States,FDA,"Bupivacaine Hydrochloride, Epinephrine Bitartrate Injection",BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE,"BUPIVACAINE HYDROCHLORIDE, EPINEPHRINE BITARTRATE","Bupivacaine Hydrochloride, Epinephrine Bitartrate Injection",,,Injection,"Bupivacaine Hydrochloride And Epinephrine, Injection, 250 mg/50 mL (5 mg/mL) (NDC 0409-9046-01)",0409-9046-01,"0409-9046, 0409-1159, 0409-1160, 0409-1162, 0409-1163, 0409-1165, 0409-9043, 0409-9045, 0409-9042",ANDA071170,PERINEURAL,Anesthesia,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Revised,2018-02-20,Other,Other,,,2026-09-09,Next Delivery and Estimated Recovery: December 2028; Shortage per Manufacturer: Manufacturing Delay,2026-09-23T21:01:42.352371,,
US,United States,FDA,Cisatracurium Besylate Injection,CISATRACURIUM BESYLATE,CISATRACURIUM BESYLATE,Cisatracurium Besylate Injection,,,Injection,"Cisatracurium Besylate, Injection, 10 mg/5ml (2 mg/mL) Single Dose Vial (NDC 0409-1098-02)",0409-1098-02,"0409-1098, 0409-1103, 0409-1208",ANDA203236,INTRAVENOUS,Analgesia/Addiction,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,To Be Discontinued,New,2026-09-11,,,,2026-09-11,2026-09-11,Supply expected to exhaust November  2026; Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.352386,M03AC11,
US,United States,FDA,Remifentanil Hydrochloride Injection,REMIFENTANIL HYDROCHLORIDE,REMIFENTANIL HYDROCHLORIDE,Remifentanil Hydrochloride Injection,,,Injection,"Remifentanil Hydrochloride, Injection, 1 mg/1 mL (NDC 63323-725-10)",63323-725-10,"63323-725, 63323-723, 63323-724",ANDA206223,INTRAVENOUS,Analgesia/Addiction,,"Fresenius Kabi USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2022-06-28,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.352397,N01AH06,127000
US,United States,FDA,Quinapril/Hydrochlorothiazide Tablet,QUINAPRIL AND HYDROCHLOROTHIAZIDE,"QUINAPRIL HYDROCHLORIDE, HYDROCHLOROTHIAZIDE",Quinapril/Hydrochlorothiazide Tablet,,,Tablet,"Quinapril/Hydrochlorothiazide, Tablet, 25 mg; 20 mg (NDC 62135-669-90)",62135-669-90,"62135-669, 62135-667, 62135-668",ANDA076374,ORAL,Cardiovascular,Thiazide Diuretic [EPC],"Chartwell RX, LLC",Chartwell Molecular Holdings LLC,845-268-5000 x 510 or Chartwell Customer service at cs@chartwellpharma.com,Current,Reverified,2023-01-19,,,,,2026-09-15,,2026-09-23T21:01:42.352408,,
US,United States,FDA,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AMPHETAMINE SULFATE","Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",,,Tablet,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 64850-504-01)",64850-504-01,"64850-504, 64850-500, 64850-501, 64850-502, 64850-503, 64850-505, 64850-506",ANDA211352,ORAL,Psychiatry,,"Elite Laboratories, Inc.","Elite Laboratories, Inc.",888-852-6657,Current,Reverified,2022-10-12,,,,,2026-09-16,,2026-09-23T21:01:42.352419,,
US,United States,FDA,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AMPHETAMINE SULFATE","Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",,,Tablet,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 0527-0760-37)",0527-0760-37,"0527-0760, 0527-0761, 0527-0762, 0527-0763, 0527-0764, 0527-0765, 0527-0766",ANDA215565,ORAL,Psychiatry,,"Lannett Company, LLC","Lannett Company, Inc.",844-834-0530,Current,Reverified,2022-10-12,,,,,2026-09-15,,2026-09-23T21:01:42.352431,,
US,United States,FDA,Carboplatin Injection,CARBOPLATIN,CARBOPLATIN,Carboplatin Injection,,,Injection,"Carboplatin, Injection, 600 mg/60 mL (NDC 55150-386-01)",55150-386-01,"55150-386, 55150-333, 55150-334, 55150-335",ANDA205487,INTRAVENOUS,Oncology,Platinum-based Drug [EPC],Eugia US LLC,Eugia US LLC,888-238-7880,Current,Reverified,2023-04-28,,,,,2026-09-17,Check wholesalers for inventory,2026-09-23T21:01:42.352442,L01XA02,119113
