country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,product_no,atc_code,shortage_start,estimated_end,last_updated,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Piroxin 0.5 %,Piroxicam,0.5 %,geeli,50 g,447827,M02AA07,2026-07-14,2026-10-15,2026-07-13,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.679331,
FI,Finland,FIMEA,Divigel 0.5 mg,Estradiol hemihydrate,0.5 mg,"Transdermaaligeeli, annospussi",28 x 0.5 g,383165,G03CA03,2026-01-15,2026-12-31,2026-08-10,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.679388,
FI,Finland,FIMEA,Fentanyl 50 mikrog/ml,Fentanyl citrate,50 mikrog/ml,"injektioneste, liuos",5 x 2 ml,571031,N01AH01,2025-06-03,2026-12-31,2025-12-18,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info@nordicdrugs.fi",2026-09-23T20:59:47.679445,5150
FI,Finland,FIMEA,Caelyx Pegylated Liposomal 2 mg/ml,Doxorubicin hydrochloride,2 mg/ml,"infuusiokonsentraatti, liuosta varten",25 ml,188058,L01DB01,2026-05-30,2026-12-31,2026-05-25,shortage,Baxter Holding B.V.,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-23T20:59:47.679503,121711
FI,Finland,FIMEA,Marzine 50 mg,Cyclizine hydrochloride,50 mg,tabletti,5,381524,R06AE03,2025-10-01,2027-02-01,2026-08-11,shortage,Cooper Consumer Health B.V.,"Lisätietoja antaa: Oy Conaxess Trade Finland Ab, Jarno Helenius, +358 40 646 3277, pharma.fi@conaxesstrade.com",2026-09-23T20:59:47.679559,22683
FI,Finland,FIMEA,Locacorten-Vioform 0.2 mg/ml + 10 mg/ml,Clioquinol Flumetasone pivalate,0.2 mg/ml + 10 mg/ml,"korvatipat, liuos",7.5 ml,175398,S02CA02,2026-09-30,2027-03-31,2026-08-13,shortage,Amdipharm Limited,"Lisätietoja antaa: AMDIPHARM LIMITED, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.679616,6041
FI,Finland,FIMEA,Desferal 500 mg,Deferoxamine mesilate,500 mg,"injektio/infuusiokuiva-aine, liuosta varten",10 x 500 mg,189175,V03AC01,2026-05-13,2028-01-31,2026-05-12,shortage,Mitem Pharma,"Lisätietoja antaa: Mitem Pharma, +33176507733, contact@mitempharma.com",2026-09-23T20:59:47.679672,795
FI,Finland,FIMEA,Citanest Dental Octapressin 30 mg/ml + 0.54 mikrog/ml,Felypressin Prilocaine hydrochloride,30 mg/ml + 0.54 mikrog/ml,"injektioneste, liuos",100 x 1.8 ml,009942,N01BB54,2026-08-27,2026-10-30,2026-08-13,shortage,DENTSPLY DeTrey GmbH,"Lisätietoja antaa: DENTSPLY DETREY GMBH / Dentsply Siron, Martin Lindgren, +46733761227, martin.lindgren@dentsplysirona.com",2026-09-23T20:59:47.679729,61603
FI,Finland,FIMEA,Strepsils Hunaja & Sitruuna 1.2 mg / 0.6 mg,"2,4-Dichlorobenzylalcohol Amylmetacresol",1.2 mg / 0.6 mg,imeskelytabletti,24,541169,R02AA03,2026-09-03,2026-10-06,2026-09-13,shortage,Reckitt Benckiser Healthcare (Scandinavia) A/S,"Lisätietoja antaa: Midsona Finland Oy, Nadja Ingman-Skräddars, +358 40 1476540, nadja.ingman-skraddars@midsona.fi",2026-09-23T20:59:47.679786,72893
FI,Finland,FIMEA,Rimapen 600 mg,Rifampicin,600 mg,"tabletti, kalvopäällysteinen",30,490441,J04AB02,2026-08-31,2026-10-05,2026-09-17,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.679843,21237
FI,Finland,FIMEA,Cardiol 12.5 mg,Carvedilol,12.5 mg,tabletti,100,380758,C07AG02,2026-08-17,2026-10-31,2026-09-20,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.679900,74241
FI,Finland,FIMEA,Omnipaque 300 mg I/ml,Iohexol,300 mg I/ml,"injektioneste, liuos",10 x 50 ml,019099,V08AB02,2026-10-01,2026-12-31,2026-09-21,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-23T20:59:47.679957,18481
FI,Finland,FIMEA,Omnipaque 240 mg I/ml,Iohexol,240 mg I/ml,"injektioneste, liuos",10 x 50 ml,019088,V08AB02,2026-10-02,2026-12-31,2026-09-21,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-23T20:59:47.680013,18465
FI,Finland,FIMEA,Doximycin 150 mg,Doxycycline hyclate,150 mg,tabletti,10,537332,J01AA02,2026-09-14,2026-09-28,2026-09-10,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.680071,
FI,Finland,FIMEA,Kefalex 500 mg,Cefalexin monohydrate,500 mg,"tabletti, kalvopäällysteinen",100,175521,J01DB01,2026-07-02,2026-10-30,2026-09-07,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358 40 5626437, jyrki.hakkarainen@tevapharm.com",2026-09-23T20:59:47.680127,5835
FI,Finland,FIMEA,Rapifen 0.5 mg/ml,Alfentanil hydrochloride,0.5 mg/ml,"injektioneste, liuos",5 x 2 ml,475916,N01AH02,2025-06-03,2026-12-31,2025-12-18,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info@nordicdrugs.fi",2026-09-23T20:59:47.680187,18554
FI,Finland,FIMEA,Rapifen 0.5 mg/ml,Alfentanil hydrochloride,0.5 mg/ml,"injektioneste, liuos",5 x 10 ml,192313,N01AH02,2025-03-01,2026-12-31,2025-12-18,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info.fi@nordicpharma.com",2026-09-23T20:59:47.680244,18562
FI,Finland,FIMEA,Glycostigmin,Glycopyrronium bromide Neostigmine metilsulfate,,"injektioneste, liuos",10 x 1 ml,193318,N07AA51,2026-02-27,2026-12-31,2026-02-26,shortage,Evolan Pharma AB,"Lisätietoja antaa: Evolan Pharma AB, Juha Waisanen, +358173690033, info@swanmedica.fi",2026-09-23T20:59:47.680300,206520
FI,Finland,FIMEA,Umpimycin vet,Benethamine penicillin Framycetin sulfate Penethamate hydriodide,,intramammaarisuspensio,20 x 5 ml,151068,QJ51RC25,2026-05-27,2026-11-30,2026-05-25,shortage,Boehringer Ingelheim Vetmedica GmbH,"Lisätietoja antaa: Vetcare Oy, Anna Hietikko, +358400114783, anna.hietikko@vetcare.fi",2026-09-23T20:59:47.680358,
FI,Finland,FIMEA,Omnipaque 350 mg I/ml,Iohexol,350 mg I/ml,"injektioneste, liuos",10 x 100 ml,582650,V08AB02,2026-09-17,2026-10-09,2026-09-16,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-23T20:59:47.680414,18538
FI,Finland,FIMEA,Omnipaque 350 mg I/ml,Iohexol,350 mg I/ml,"injektioneste, liuos",10 x 200 ml,582692,V08AB02,2026-07-29,2026-11-30,2026-08-23,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-23T20:59:47.680471,
FI,Finland,FIMEA,Sirdalud 2 mg,Tizanidine hydrochloride,2 mg,tabletti,100,493617,M03BX02,2026-08-18,2026-09-30,2026-09-09,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.680527,22993
FI,Finland,FIMEA,Cabaser 1 mg,Cabergoline,1 mg,tabletti,30,007149,N04BC06,2026-05-25,2026-10-23,2026-09-08,shortage,Pfizer Oy,"Lisätietoja antaa: Pfizer Oy, Pfizer lääketietopalvelu, +3589430040, medical.information@pfizer.com",2026-09-23T20:59:47.680584,
FI,Finland,FIMEA,Abboticin 1 g,Erythromycin lactobionate,1 g,"infuusiokuiva-aine, liuosta varten",1 g,405001,J01FA01,2026-01-15,2027-06-30,2026-01-15,shortage,Amdipharm Limited,"Lisätietoja antaa: Amdipharm Limited / Abcur AB, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.680643,5061
FI,Finland,FIMEA,Sendoxan 1000 mg,Cyclophosphamide monohydrate,1000 mg,"injektiokuiva-aine, liuosta varten",1000 mg,503278,L01AA01,2026-09-04,2026-12-31,2026-09-03,shortage,Baxter Oy,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-23T20:59:47.680709,5053
FI,Finland,FIMEA,Diprosalic 0.5 mg/g + 20 mg/g,Salicylic acid Betamethasone dipropionate,0.5 mg/g + 20 mg/g,liuos iholle,100 ml,082040,D07XC01,2026-07-31,2026-10-18,2026-09-16,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-23T20:59:47.680767,
FI,Finland,FIMEA,Soluvit,Folic acid Biotin Cyanocobalamin Sodium ascorbate Sodium pantothenate Riboflavin sodium fosfate Nicotinamide Pyridoxine hydrochloride Thiamine mononitrate,,"infuusiokuiva-aine, liuosta varten",10 x 1 annos,191254,B05XC,2026-09-18,2026-10-16,2026-09-15,shortage,Fresenius Kabi AB,"Lisätietoja antaa: Fresenius Kabi Ab, sivuliike Suomessa, Fresenius Kabi, +35894281550, asiakaspalvelu@fresenius-kabi.com",2026-09-23T20:59:47.680825,
FI,Finland,FIMEA,Zumenon 2 mg,Estradiol hemihydrate,2 mg,"tabletti, kalvopäällysteinen",3 x 28,524470,G03CA03,2026-09-09,2026-12-08,2026-09-08,shortage,Exeltis Healthcare S.L.,"Lisätietoja antaa: Exeltis Sverige AB, +46 8 586 335 10, nordics@exeltis.com",2026-09-23T20:59:47.680883,30325
FI,Finland,FIMEA,Equip F vet.,"Equine influenza virus, A/1, Newmarket 77, surface antigen Equine influenza virus, A/2, Borlange, surface antigen Equine influenza virus, A/2, Kentucky 98, surface antigen",,"injektioneste, suspensio",10 x 2 ml,069975,QI05AA01,2026-08-06,2026-10-31,2026-09-01,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 78853211, tiina.ojala@zoetis.com",2026-09-23T20:59:47.680940,
FI,Finland,FIMEA,Bezalip 400 mg,Bezafibrate,400 mg,depottabletti,100,000052,C10AB02,2026-01-19,2026-09-30,2026-07-08,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.680998,43435
FI,Finland,FIMEA,Nicotinell Mint 1 mg,Nicotine bitartrate dihydrate,1 mg,imeskelytabletti,12,055376,N07BA01,2026-09-15,2026-11-12,2026-09-15,shortage,Dr. Reddy's Netherlands B.V.,"Lisätietoja antaa: Dr. Reddy's Danmark Aps, Louisa Djebbar, +4524989282, louisa.djebbar@drreddys.com",2026-09-23T20:59:47.681058,125482
FI,Finland,FIMEA,Enalapril-Ratiopharm 20 mg,Enalapril maleate,20 mg,tabletti,30,000108,C09AA02,2026-09-18,2026-10-05,2026-09-17,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681114,
FI,Finland,FIMEA,Enalapril-Ratiopharm 10 mg,Enalapril maleate,10 mg,tabletti,100,000051,C09AA02,2026-09-07,2026-09-28,2026-09-07,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681171,
FI,Finland,FIMEA,Viscotears 2 mg/g,Carbomer,2 mg/g,"silmägeeli, kerta-annospakkaus",30 x 0.6 ml,464110,S01XA20,2026-09-04,2027-02-15,2026-09-17,shortage,Dr. Gerhard Mann Chem.-pharm. Fabrik GmbH,Lisätietoja antaa: Tamro,2026-09-23T20:59:47.681228,76899
FI,Finland,FIMEA,Bisoprolol Ratiopharm 5 mg,Bisoprolol fumarate,5 mg,tabletti,28,005233,C07AB07,2026-09-22,2026-11-16,2026-09-21,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681285,25534
FI,Finland,FIMEA,Bisoprolol Ratiopharm 5 mg,Bisoprolol fumarate,5 mg,tabletti,98,040148,C07AB07,2026-08-27,2026-11-13,2026-08-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681342,25534
FI,Finland,FIMEA,Pepcid Duo 10 mg / 165 mg / 800 mg,Calcium carbonate Famotidine Magnesium hydroxide,10 mg / 165 mg / 800 mg,purutabletti,24,025717,A02BA53,2026-03-12,2027-01-15,2026-03-11,shortage,McNeil / JNTL Consumer Health (Finland) Oy,"Lisätietoja antaa: JNTL Consumer Health (Finland) Oy, Kenvue Consumer Care, +35899980055522000, Consumer-fi@kenvue.com",2026-09-23T20:59:47.681403,
FI,Finland,FIMEA,Sufenta 5 mikrog/ml,Sufentanil citrate,5 mikrog/ml,"injektioneste, liuos",5 x 2 ml,130441,N01AH03,2025-06-03,2026-12-31,2025-12-18,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info@nordicdrugs.fi",2026-09-23T20:59:47.681460,18007
FI,Finland,FIMEA,Synulox vet 40 mg/ml,Amoxicillin trihydrate Potassium clavulanate,40 mg/ml,jauhe oraalisuspensiota varten,15 ml,421891,QJ01CR02,2026-08-06,2026-10-31,2026-09-01,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 78853211, tiina.ojala@zoetis.com",2026-09-23T20:59:47.681518,
FI,Finland,FIMEA,Apolar 0.1 %,Desonide,0.1 %,emulsiovoide,15 g,117333,D07AB08,2026-09-02,2027-01-29,2026-09-01,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681577,
FI,Finland,FIMEA,Apolar 0.1 %,Desonide,0.1 %,emulsiovoide,50 g,117341,D07AB08,2026-07-16,2027-01-29,2026-08-17,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681634,
FI,Finland,FIMEA,Trimopan 100 mg,Trimethoprim,100 mg,"tabletti, kalvopäällysteinen",30,580092,J01EA01,2026-08-10,2026-10-12,2026-09-20,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.681691,15725
FI,Finland,FIMEA,A-Pen 500 mg,Ampicillin sodium,500 mg,injektio-/infuusiokuiva-aine liuosta varten,5 x 500 mg,583260,J01CA01,2026-06-08,2027-01-25,2026-07-16,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.681748,
FI,Finland,FIMEA,Gastrografin 100 mg/ml / 660 mg/ml,Meglumine amidotrizoate Sodium amidotrizoate,100 mg/ml / 660 mg/ml,oraaliliuos,100 ml,027102,V08AA01,2026-02-17,2027-12-31,2026-04-21,shortage,Bayer Oy,"Lisätietoja antaa: Bayer Oy, Bayer Oy, +3582078521, medinfo@bayer.fi",2026-09-23T20:59:47.681805,
FI,Finland,FIMEA,Kvilla,Ammonium chloride Extractum fluidum quillajae (lat.),,oraaliliuos,200 ml,168120,R05CA10,2024-01-05,2027-06-15,2026-06-28,shortage,Evolan Pharma AB,"Lisätietoja antaa: SwanMedica Oy, Juha Waisanen, +358173690033, juha.waisanen@swanmedica.com",2026-09-23T20:59:47.681864,125962
FI,Finland,FIMEA,Pratsiol 1 mg,Prazosin hydrochloride,1 mg,tabletti,100,013557,C02CA01,2026-08-26,2026-10-12,2026-08-25,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.681920,
FI,Finland,FIMEA,Topiramat ratiopharm 50 mg,Topiramate,50 mg,"tabletti, kalvopäällysteinen",60,036560,N03AX11,2026-07-08,2027-03-16,2026-08-17,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.681977,43982
FI,Finland,FIMEA,Coversyl Novum 10 mg,Perindopril arginine,10 mg,"tabletti, kalvopäällysteinen",30,020918,C09AA04,2026-09-04,2026-10-16,2026-09-06,shortage,Les Laboratoires Servier,"Lisätietoja antaa: Servier Finland Oy, +358 40 901 2978, info.finland@servier.com",2026-09-23T20:59:47.682034,85170
FI,Finland,FIMEA,Enalapril Krka 5 mg,Enalapril maleate,5 mg,tabletti,30,023716,C09AA02,2026-02-05,2027-05-06,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.682091,23698
FI,Finland,FIMEA,Enalapril Krka 5 mg,Enalapril maleate,5 mg,tabletti,100 x 1,023738,C09AA02,2025-10-24,2027-06-05,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.682146,23698
FI,Finland,FIMEA,Enalapril Krka 10 mg,Enalapril maleate,10 mg,tabletti,30,023710,C09AA02,2025-06-03,2027-05-06,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.682202,21083
FI,Finland,FIMEA,Enalapril Krka 10 mg,Enalapril maleate,10 mg,tabletti,100 x 1,023641,C09AA02,2025-04-25,2027-05-06,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.682255,21083
FI,Finland,FIMEA,Enalapril Krka 20 mg,Enalapril maleate,20 mg,tabletti,100 x 1,023649,C09AA02,2025-05-30,2027-05-06,2026-08-27,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.682308,21075
FI,Finland,FIMEA,Nifedipin Alternova 60 mg,Nifedipine,60 mg,depottabletti,100,101047,C08CA05,2025-11-01,2026-09-23,2026-09-16,shortage,Alternova A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.682362,33707
FI,Finland,FIMEA,Nifedipin Alternova 30 mg,Nifedipine,30 mg,depottabletti,100,101070,C08CA05,2025-11-01,2026-09-23,2026-09-16,shortage,Alternova A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.682415,
FI,Finland,FIMEA,Tamsulogen 0.4 mg,Tamsulosin hydrochloride,0.4 mg,"säädellysti vapauttava kapseli, kova",100,579325,G04CA02,2026-06-08,2026-11-01,2026-09-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-23T20:59:47.682470,41068
FI,Finland,FIMEA,Sertralin Hexal 100 mg,Sertraline hydrochloride,100 mg,"tabletti, kalvopäällysteinen",100,471693,N06AB06,2026-08-18,2026-10-21,2026-09-16,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.682525,39411
FI,Finland,FIMEA,Wilfactin 100 IU/ml,Human von Willebrand factor,100 IU/ml,"injektiokuiva-aine ja liuotin, liuosta varten",1000 IU +10 ml,073233,B02BD10,2026-07-27,2027-01-31,2026-07-27,shortage,LFB Biomedicaments,"Lisätietoja antaa: Prothya Biosolutions Finland Oy, Päivi Talvitie, +358409022277, paivi.talvitie@prothya.fi",2026-09-23T20:59:47.682578,94153
FI,Finland,FIMEA,Konact 20 mg/g,Ketoconazole,20 mg/g,shampoo,60 ml,035087,D01AC08,2025-01-31,2026-12-30,2025-10-21,shortage,SanoSwiss UAB,"Lisätietoja antaa: UAB SanoSwiss, Jovita Paliliunaite, +370 695 02569, jovita.paliliunaite@sanoswiss.com",2026-09-23T20:59:47.682632,80349
FI,Finland,FIMEA,Konact 20 mg/g,Ketoconazole,20 mg/g,shampoo,120 ml,035096,D01AC08,2025-01-31,2026-12-30,2025-10-21,shortage,SanoSwiss UAB,"Lisätietoja antaa: UAB SanoSwiss, Jovita Paliliunaite, +370 695 02569, jovita.paliliunaite@sanoswiss.com",2026-09-23T20:59:47.682685,80349
FI,Finland,FIMEA,Ketovet vet 160 mg/g,Ketoprofen,160 mg/g,jauhe,20 x 15 g,045778,QM01AE03,2026-09-14,2026-10-14,2026-09-01,shortage,Provivo Oy,"Lisätietoja antaa: Vetcare Oy, Anna Hietikko, +358400114783, anna.hietikko@vetcare.fi",2026-09-23T20:59:47.682738,
FI,Finland,FIMEA,Reminyl 24 mg,Galantamine hydrobromide,24 mg,"depotkapseli, kova",84,017809,N06DA04,2026-05-01,2026-09-30,2026-05-18,shortage,Essential Pharma Ltd,"Lisätietoja antaa: Essential Pharma Ltd., John Scicluna, +44 1784 577 017, john.scicluna@essentialpharmagroup.com",2026-09-23T20:59:47.682791,76783
FI,Finland,FIMEA,Reminyl 16 mg,Galantamine hydrobromide,16 mg,"depotkapseli, kova",28,017762,N06DA04,2026-09-01,2027-03-01,2026-09-01,shortage,Essential Pharma Ltd,"Lisätietoja antaa: Essential Pharma Ltd., John Scicluna, +44 1784 577 017, john.scicluna@essentialpharmagroup.com",2026-09-23T20:59:47.682844,76775
FI,Finland,FIMEA,Propolipid 20 mg/ml,Propofol,20 mg/ml,"injektio/infuusioneste, emulsio",10 x 50 ml,573111,N01AX10,2026-09-10,2026-09-30,2026-09-13,shortage,Fresenius Kabi AB,"Lisätietoja antaa: Fresenius Kabi Ab, sivuliike Suomessa, Fresenius Kabi, +35894281550, asiakaspalvelu@fresenius-kabi.com",2026-09-23T20:59:47.682897,81299
FI,Finland,FIMEA,Fosavance 70 mg / 2800 IU,Cholecalciferol Sodium alendronate trihydrate,70 mg / 2800 IU,tabletti,12,025306,M05BB03,2026-07-06,2026-10-18,2026-08-05,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-23T20:59:47.682950,122424
FI,Finland,FIMEA,Zopitin 7.5 mg,Zopiclone,7.5 mg,"tabletti, kalvopäällysteinen",10,028988,N05CF01,2026-09-09,2027-01-02,2026-09-08,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-23T20:59:47.683003,24732
FI,Finland,FIMEA,Mycophenolate Mofetil Accord 500 mg,Mycophenolate mofetil,500 mg,"tabletti, kalvopäällysteinen",50,430600,L04AA06,2026-09-04,2026-11-06,2026-09-03,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.683056,44369
FI,Finland,FIMEA,VIAGRA 100 mg,Sildenafil citrate,100 mg,"tabletti, kalvopäällysteinen",12,520379,G04BE03,2026-06-30,2026-12-01,2026-09-01,shortage,Upjohn EESV,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-23T20:59:47.683110,51098
FI,Finland,FIMEA,Aggrastat 50 mikrog/ml,Tirofiban hydrochloride monohydrate,50 mikrog/ml,"infuusioneste, liuos",250 ml,004450,B01AC17,2026-01-26,2026-12-31,2026-01-26,shortage,Advanz Pharma Limited,"Lisätietoja antaa: Abcur AB, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.683163,58742
FI,Finland,FIMEA,Herpolips 50 mg/g,Aciclovir,50 mg/g,emulsiovoide,2 g,550863,D06BB03,2026-07-16,2026-12-31,2026-09-07,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.683216,23094
